date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover_rate
2010-02-03,601117,3.19,3.17,3.21,3.04,550134,280710274.0,5.33,-0.63,-0.02,5.95
2010-02-04,601117,3.16,3.17,3.28,3.1,748018,384366904.0,5.68,0.0,0.0,8.09
2010-02-05,601117,3.14,3.09,3.14,3.06,392105,197865345.0,2.52,-2.52,-0.08,4.24
2010-02-08,601117,3.1,3.1,3.12,3.08,135849,68624316.0,1.29,0.32,0.01,1.47
2010-02-09,601117,3.09,3.13,3.18,3.07,275778,140165969.0,3.55,0.97,0.03,2.98
2010-02-10,601117,3.16,3.15,3.17,3.11,367841,187497317.0,1.92,0.64,0.02,3.98
2010-02-11,601117,3.15,3.15,3.17,3.14,362837,185312006.0,0.95,0.0,0.0,3.92
2010-02-12,601117,3.15,3.16,3.17,3.13,312118,159233732.0,1.27,0.32,0.01,3.38
2010-02-22,601117,3.15,3.11,3.16,3.1,176868,89825835.0,1.9,-1.58,-0.05,1.91
2010-02-23,601117,3.1,3.08,3.12,3.05,196989,98841676.0,2.25,-0.96,-0.03,2.13
2010-02-24,601117,3.06,3.15,3.15,3.05,223466,113074694.0,3.25,2.27,0.07,2.42
2010-02-25,601117,3.15,3.18,3.22,3.13,460328,236158453.0,2.86,0.95,0.03,4.98
2010-02-26,601117,3.16,3.13,3.17,3.12,221822,112976591.0,1.57,-1.57,-0.05,2.4
2010-03-01,601117,3.13,3.16,3.17,3.12,200223,101993545.0,1.6,0.96,0.03,2.17
2010-03-02,601117,3.16,3.12,3.17,3.1,204118,103641238.0,2.22,-1.27,-0.04,2.21
2010-03-03,601117,3.12,3.17,3.17,3.1,280853,143091241.0,2.24,1.6,0.05,3.04
2010-03-04,601117,3.16,3.07,3.17,3.06,331964,167677285.0,3.47,-3.15,-0.1,3.59
2010-03-05,601117,3.07,3.09,3.1,3.06,162035,81475052.0,1.3,0.65,0.02,1.75
2010-03-08,601117,3.1,3.09,3.1,3.07,134739,67843057.0,0.97,0.0,0.0,1.46
2010-03-09,601117,3.08,3.09,3.11,3.04,174618,87705674.0,2.27,0.0,0.0,1.89
2010-03-10,601117,3.1,3.07,3.1,3.05,144805,72688885.0,1.62,-0.65,-0.02,1.57
2010-03-11,601117,3.06,3.06,3.08,3.04,144623,72421794.0,1.3,-0.33,-0.01,1.56
2010-03-12,601117,3.06,3.0,3.07,2.99,228275,113732963.0,2.61,-1.96,-0.06,2.47
2010-03-15,601117,3.0,2.96,3.02,2.94,174394,85667525.0,2.67,-1.33,-0.04,1.89
2010-03-16,601117,2.95,2.94,2.97,2.9,132573,64727286.0,2.36,-0.68,-0.02,1.43
2010-03-17,601117,2.94,3.0,3.0,2.92,168756,82985282.0,2.72,2.04,0.06,1.82
2010-03-18,601117,3.0,2.96,3.0,2.95,120277,59189525.0,1.67,-1.33,-0.04,1.3
2010-03-19,601117,2.96,2.98,3.0,2.93,131343,64556585.0,2.36,0.68,0.02,1.42
2010-03-22,601117,3.0,3.02,3.04,2.98,166100,82549806.0,2.01,1.34,0.04,1.8
2010-03-23,601117,3.02,2.98,3.02,2.97,107976,53362045.0,1.66,-1.32,-0.04,1.17
2010-03-24,601117,2.98,3.03,3.07,2.98,235200,117435542.0,3.02,1.68,0.05,2.54
2010-03-25,601117,3.02,2.95,3.02,2.94,166219,81641948.0,2.64,-2.64,-0.08,1.8
2010-03-26,601117,2.95,2.99,3.01,2.94,117082,57720242.0,2.37,1.36,0.04,1.27
2010-03-29,601117,3.01,3.15,3.24,2.98,788263,403429678.0,8.7,5.35,0.16,8.52
2010-03-30,601117,3.1,3.11,3.13,3.08,293870,148591745.0,1.59,-1.27,-0.04,3.18
2010-03-31,601117,3.11,3.09,3.12,3.07,181029,91135659.0,1.61,-0.64,-0.02,1.96
2010-04-01,601117,3.1,3.2,3.25,3.08,705481,362792890.0,5.5,3.56,0.11,7.63
2010-04-02,601117,3.23,3.3,3.35,3.21,953642,500153928.0,4.38,3.13,0.1,10.31
2010-04-06,601117,3.35,3.3,3.37,3.26,537466,282828567.0,3.33,0.0,0.0,5.81
2010-04-07,601117,3.25,3.23,3.3,3.2,842172,436854451.0,3.03,-2.12,-0.07,6.83
2010-04-08,601117,3.19,3.21,3.29,3.18,339532,175571014.0,3.41,-0.62,-0.02,2.75
2010-04-09,601117,3.21,3.22,3.23,3.18,237292,122317643.0,1.56,0.31,0.01,1.92
2010-04-12,601117,3.22,3.13,3.24,3.11,390781,199721493.0,4.04,-2.8,-0.09,3.17
2010-04-13,601117,3.12,3.19,3.24,3.11,360690,184857403.0,4.15,1.92,0.06,2.93
2010-04-14,601117,3.19,3.15,3.2,3.11,255538,130207530.0,2.82,-1.25,-0.04,2.07
2010-04-15,601117,3.14,3.1,3.16,3.06,263575,133208839.0,3.17,-1.59,-0.05,2.14
2010-04-16,601117,3.1,3.05,3.1,3.04,215227,107819826.0,1.94,-1.61,-0.05,1.75
2010-04-19,601117,3.02,2.91,3.02,2.9,294490,144623938.0,3.93,-4.59,-0.14,2.39
2010-04-20,601117,2.91,2.93,2.95,2.86,177945,86311741.0,3.09,0.69,0.02,1.44
2010-04-21,601117,2.92,2.97,2.98,2.89,177631,86835313.0,3.07,1.37,0.04,1.44
2010-04-22,601117,2.95,2.9,2.96,2.88,201128,97766796.0,2.69,-2.36,-0.07,1.63
2010-04-23,601117,2.93,2.95,2.97,2.85,312886,152505974.0,4.14,1.72,0.05,2.54
2010-04-26,601117,2.94,2.89,2.95,2.87,132161,64168759.0,2.71,-2.03,-0.06,1.07
2010-04-27,601117,2.89,2.68,2.89,2.63,339133,158426752.0,9.0,-7.27,-0.21,2.75
2010-04-28,601117,2.65,2.64,2.69,2.62,200220,92004323.0,2.61,-1.49,-0.04,1.62
2010-04-29,601117,2.66,2.6,2.69,2.59,151915,69917003.0,3.79,-1.52,-0.04,1.23
2010-04-30,601117,2.61,2.66,2.66,2.54,190268,86633017.0,4.62,2.31,0.06,1.54
2010-05-04,601117,2.6,2.58,2.64,2.55,122169,55556778.0,3.38,-3.01,-0.08,0.99
2010-05-05,601117,2.55,2.79,2.82,2.51,389138,181052231.0,12.02,8.14,0.21,3.16
2010-05-06,601117,2.73,2.6,2.78,2.58,218864,101454045.0,7.17,-6.81,-0.19,1.78
2010-05-07,601117,2.55,2.57,2.68,2.5,178238,80951270.0,6.92,-1.15,-0.03,1.45
2010-05-10,601117,2.57,2.67,2.74,2.57,207331,95668732.0,6.61,3.89,0.1,1.68
2010-05-11,601117,2.76,2.64,2.78,2.61,248126,115428055.0,6.37,-1.12,-0.03,2.01
2010-05-12,601117,2.64,2.71,2.74,2.6,245679,113691322.0,5.3,2.65,0.07,1.99
2010-05-13,601117,2.69,2.73,2.73,2.63,212629,98820356.0,3.69,0.74,0.02,1.72
2010-05-14,601117,2.7,2.65,2.71,2.62,177212,81763533.0,3.3,-2.93,-0.08,1.44
2010-05-17,601117,2.58,2.42,2.61,2.41,211541,94543583.0,7.55,-8.68,-0.23,1.72
2010-05-18,601117,2.43,2.43,2.46,2.29,190783,82614481.0,7.02,0.41,0.01,1.55
2010-05-19,601117,2.38,2.37,2.48,2.31,122553,53076548.0,7.0,-2.47,-0.06,0.99
2010-05-21,601117,2.21,2.31,2.32,2.18,209315,87895398.0,5.91,-2.53,-0.06,1.7
2010-05-24,601117,2.31,2.43,2.45,2.3,222744,96801640.0,6.49,5.19,0.12,1.81
2010-05-25,601117,2.4,2.3,2.4,2.28,144519,61933675.0,4.94,-5.35,-0.13,1.17
2010-05-26,601117,2.33,2.34,2.39,2.29,124493,53584194.0,4.35,1.74,0.04,1.01
2010-05-27,601117,2.34,2.43,2.53,2.26,271473,118761848.0,11.54,3.85,0.09,2.2
2010-05-28,601117,2.43,2.42,2.48,2.39,179220,78570098.0,3.7,-0.41,-0.01,1.45
2010-05-31,601117,2.4,2.29,2.43,2.28,127285,54885856.0,6.2,-5.37,-0.13,1.03
2010-06-01,601117,2.28,2.23,2.29,2.19,166322,69584377.0,4.37,-2.62,-0.06,1.35
2010-06-02,601117,2.2,2.22,2.23,2.14,192831,79526969.0,4.04,-0.45,-0.01,1.56
2010-06-03,601117,2.24,2.19,2.29,2.19,146943,61522275.0,4.5,-1.35,-0.03,1.19
2010-06-04,601117,2.16,2.19,2.2,2.15,92116,38001981.0,2.28,0.0,0.0,0.75
2010-06-07,601117,2.12,2.15,2.17,2.11,91073,37254152.0,2.74,-1.83,-0.04,0.74
2010-06-08,601117,2.15,2.16,2.18,2.13,76871,31525183.0,2.33,0.47,0.01,0.62
2010-06-09,601117,2.18,2.26,2.29,2.16,193389,80670397.0,6.02,4.63,0.1,1.57
2010-06-10,601117,2.22,2.19,2.24,2.18,147287,61308421.0,2.65,-3.1,-0.07,1.19
2010-06-11,601117,2.23,2.2,2.23,2.18,128169,53265313.0,2.28,0.46,0.01,1.04
2010-06-17,601117,2.22,2.19,2.24,2.19,86118,35859638.0,2.27,-0.45,-0.01,0.7
2010-06-18,601117,2.19,2.11,2.2,2.1,122952,50449882.0,4.57,-3.65,-0.08,1.0
2010-06-21,601117,2.14,2.23,2.24,2.1,176693,73123833.0,6.64,5.69,0.12,1.43
2010-06-22,601117,2.21,2.22,2.25,2.19,134077,55770865.0,2.69,-0.45,-0.01,1.09
2010-06-23,601117,2.2,2.16,2.23,2.15,104758,43455860.0,3.6,-2.7,-0.06,0.85
2010-06-24,601117,2.17,2.13,2.2,2.11,199356,81501710.0,4.17,-1.39,-0.03,1.62
2010-06-25,601117,2.11,2.12,2.13,2.05,216399,87501826.0,3.76,-0.47,-0.01,1.76
2010-06-28,601117,2.11,2.11,2.13,2.07,80678,32738948.0,2.83,-0.47,-0.01,0.65
2010-06-29,601117,2.11,2.0,2.17,2.0,247382,99585438.0,8.06,-5.21,-0.11,2.01
2010-06-30,601117,1.96,1.97,2.05,1.9,242474,95057203.0,7.5,-1.5,-0.03,1.97
2010-07-01,601117,1.98,2.0,2.05,1.96,129088,51163701.0,4.57,1.52,0.03,1.05
2010-07-02,601117,2.0,2.07,2.07,1.97,207388,82532879.0,5.0,3.5,0.07,1.68
2010-07-05,601117,2.03,1.99,2.03,1.97,127015,50188461.0,2.9,-3.86,-0.08,1.03
2010-07-06,601117,2.0,2.04,2.05,1.99,100527,39944574.0,3.02,2.51,0.05,0.82
2010-07-07,601117,2.04,2.04,2.05,2.0,88463,35186692.0,2.45,0.0,0.0,0.72
2010-07-08,601117,2.05,2.04,2.07,2.01,89407,35642054.0,2.94,0.0,0.0,0.73
2010-07-09,601117,2.05,2.12,2.15,2.01,273248,110365596.0,6.86,3.92,0.08,2.22
2010-07-12,601117,2.11,2.13,2.16,2.08,190521,77691231.0,3.77,0.47,0.01,1.55
2010-07-13,601117,2.11,2.14,2.2,2.11,209697,85987543.0,4.23,0.47,0.01,1.7
2010-07-14,601117,2.14,2.16,2.19,2.12,171531,70540130.0,3.27,0.93,0.02,1.39
2010-07-15,601117,2.13,2.08,2.17,2.07,113850,46333579.0,4.63,-3.7,-0.08,0.92
2010-07-16,601117,2.07,2.06,2.07,2.0,103488,41244362.0,3.37,-0.96,-0.02,0.84
2010-07-19,601117,2.02,2.13,2.14,2.0,118225,47774719.0,6.8,3.4,0.07,0.96
2010-07-20,601117,2.13,2.19,2.2,2.11,245450,101308013.0,4.23,2.82,0.06,1.99
2010-07-21,601117,2.18,2.18,2.24,2.17,237253,98559103.0,3.2,-0.46,-0.01,1.92
2010-07-22,601117,2.17,2.21,2.23,2.16,188511,78260662.0,3.21,1.38,0.03,1.53
2010-07-23,601117,2.21,2.22,2.24,2.18,223499,92981179.0,2.71,0.45,0.01,1.81
2010-07-26,601117,2.22,2.23,2.25,2.2,194216,81084337.0,2.25,0.45,0.01,1.58
2010-07-27,601117,2.23,2.26,2.29,2.2,302360,126975405.0,4.04,1.35,0.03,2.45
2010-07-28,601117,2.25,2.38,2.39,2.23,442727,189349992.0,7.08,5.31,0.12,3.59
2010-07-29,601117,2.38,2.38,2.42,2.33,366115,158321353.0,3.78,0.0,0.0,2.97
2010-07-30,601117,2.38,2.34,2.39,2.31,151274,65051958.0,3.36,-1.68,-0.04,1.23
2010-08-02,601117,2.34,2.5,2.54,2.33,365555,160172362.0,8.97,6.84,0.16,2.96
2010-08-03,601117,2.49,2.43,2.49,2.37,264230,115903948.0,4.8,-2.8,-0.07,2.14
2010-08-04,601117,2.38,2.42,2.51,2.33,167646,72788421.0,7.41,-0.41,-0.01,1.36
2010-08-05,601117,2.43,2.36,2.43,2.36,137221,59531452.0,2.89,-2.48,-0.06,1.11
2010-08-06,601117,2.35,2.37,2.41,2.3,282145,121627563.0,4.66,0.42,0.01,2.29
2010-08-09,601117,2.38,2.37,2.4,2.36,217940,94249695.0,1.69,0.0,0.0,1.77
2010-08-10,601117,2.38,2.26,2.39,2.26,234901,100088342.0,5.49,-4.64,-0.11,1.91
2010-08-11,601117,2.26,2.27,2.3,2.21,165883,69769014.0,3.98,0.44,0.01,1.35
2010-08-12,601117,2.23,2.19,2.27,2.17,139653,58220751.0,4.41,-3.52,-0.08,1.13
2010-08-13,601117,2.18,2.23,2.23,2.16,176026,73026035.0,3.2,1.83,0.04,1.43
2010-08-16,601117,2.21,2.3,2.31,2.2,334375,141076684.0,4.93,3.14,0.07,2.71
2010-08-17,601117,2.3,2.31,2.33,2.27,206926,87930731.0,2.61,0.43,0.01,1.68
2010-08-18,601117,2.32,2.27,2.32,2.25,180906,76484298.0,3.03,-1.73,-0.04,1.47
2010-08-19,601117,2.27,2.33,2.35,2.26,247023,105251189.0,3.96,2.64,0.06,2.0
2010-08-20,601117,2.3,2.23,2.32,2.22,176088,74208911.0,4.29,-4.29,-0.1,1.43
2010-08-23,601117,2.23,2.21,2.25,2.19,146223,61029709.0,2.69,-0.9,-0.02,1.19
2010-08-24,601117,2.2,2.23,2.25,2.17,114526,47716235.0,3.62,0.9,0.02,0.93
2010-08-25,601117,2.2,2.12,2.21,2.11,154977,63709440.0,4.48,-4.93,-0.11,1.26
2010-08-26,601117,2.14,2.14,2.17,2.12,80957,33141400.0,2.36,0.94,0.02,0.66
2010-08-27,601117,2.14,2.17,2.18,2.13,75877,31167363.0,2.34,1.4,0.03,0.62
2010-08-30,601117,2.18,2.21,2.22,2.15,115116,47695908.0,3.23,1.84,0.04,0.93
2010-08-31,601117,2.2,2.15,2.2,2.14,109596,45033430.0,2.71,-2.71,-0.06,0.89
2010-09-01,601117,2.15,2.15,2.2,2.12,140901,57785705.0,3.72,0.0,0.0,1.14
2010-09-02,601117,2.18,2.22,2.22,2.15,205353,84748830.0,3.26,3.26,0.07,1.67
2010-09-03,601117,2.21,2.3,2.32,2.2,374667,158213607.0,5.41,3.6,0.08,3.04
2010-09-06,601117,2.32,2.6,2.71,2.3,1285369,574755852.0,17.83,13.04,0.3,10.42
2010-09-07,601117,2.56,2.58,2.64,2.5,479931,216409128.0,5.38,-0.77,-0.02,3.89
2010-09-08,601117,2.61,2.6,2.64,2.53,337152,152889949.0,4.26,0.78,0.02,2.73
2010-09-09,601117,2.58,2.44,2.65,2.41,341794,153405518.0,9.23,-6.15,-0.16,2.77
2010-09-10,601117,2.44,2.5,2.56,2.41,340544,150905181.0,6.15,2.46,0.06,2.76
2010-09-13,601117,2.54,2.51,2.58,2.44,382639,170073878.0,5.6,0.4,0.01,3.1
2010-09-14,601117,2.5,2.45,2.6,2.43,341444,151473068.0,6.77,-2.39,-0.06,2.77
2010-09-15,601117,2.43,2.39,2.5,2.37,193913,85240533.0,5.31,-2.45,-0.06,1.57
2010-09-16,601117,2.4,2.24,2.44,2.21,261472,110938837.0,9.62,-6.28,-0.15,2.12
2010-09-17,601117,2.27,2.28,2.33,2.24,158088,67019760.0,4.02,1.79,0.04,1.28
2010-09-20,601117,2.32,2.42,2.53,2.29,286241,125070998.0,10.53,6.14,0.14,2.32
2010-09-21,601117,2.42,2.43,2.46,2.37,128350,55927154.0,3.72,0.41,0.01,1.04
2010-09-27,601117,2.43,2.44,2.48,2.39,138049,60295092.0,3.7,0.41,0.01,1.12
2010-09-28,601117,2.45,2.35,2.45,2.31,133503,57709776.0,5.74,-3.69,-0.09,1.08
2010-09-29,601117,2.33,2.63,2.64,2.33,763902,343257174.0,13.19,11.91,0.28,6.2
2010-09-30,601117,2.61,2.88,3.02,2.57,1260958,606812804.0,17.11,9.51,0.25,10.23
2010-10-08,601117,3.01,2.93,3.07,2.89,839082,414452649.0,6.25,1.74,0.05,6.81
2010-10-11,601117,2.91,3.07,3.22,2.91,958752,486359771.0,10.58,4.78,0.14,7.78
2010-10-12,601117,3.06,3.23,3.29,3.0,755039,390388130.0,9.45,5.21,0.16,6.12
2010-10-13,601117,3.2,3.18,3.25,3.09,473748,241740409.0,4.95,-1.55,-0.05,3.84
2010-10-14,601117,3.17,3.15,3.34,3.11,479178,246017186.0,7.23,-0.94,-0.03,3.89
2010-10-15,601117,3.16,3.26,3.27,3.09,731480,378287201.0,5.71,3.49,0.11,5.93
2010-10-18,601117,3.28,3.16,3.42,3.15,694338,361787337.0,8.28,-3.07,-0.1,5.63
2010-10-19,601117,3.13,3.25,3.26,3.06,572416,291394034.0,6.33,2.85,0.09,4.64
2010-10-20,601117,3.1,3.15,3.24,3.1,385486,196956786.0,4.31,-3.08,-0.1,3.13
2010-10-21,601117,3.15,3.04,3.26,2.92,642325,321261913.0,10.79,-3.49,-0.11,5.21
2010-10-22,601117,3.0,2.96,3.02,2.9,377222,185020259.0,3.95,-2.63,-0.08,3.06
2010-10-25,601117,2.95,3.14,3.18,2.95,478068,239640270.0,7.77,6.08,0.18,3.88
2010-10-26,601117,3.16,3.09,3.22,3.04,434223,220034870.0,5.73,-1.59,-0.05,3.52
2010-10-27,601117,3.05,3.01,3.12,3.0,280070,139813836.0,3.88,-2.59,-0.08,2.27
2010-10-28,601117,2.99,3.07,3.08,2.99,178619,89205047.0,2.99,1.99,0.06,1.45
2010-10-29,601117,3.05,3.04,3.08,2.99,200007,99443667.0,2.93,-0.98,-0.03,1.62
2010-11-01,601117,3.05,3.27,3.29,3.05,611245,315005602.0,7.89,7.57,0.23,4.96
2010-11-02,601117,3.25,3.19,3.33,3.17,431454,224453166.0,4.89,-2.45,-0.08,3.5
2010-11-03,601117,3.15,3.16,3.22,3.13,251661,128867393.0,2.82,-0.94,-0.03,2.04
2010-11-04,601117,3.18,3.43,3.45,3.16,911747,483878075.0,9.18,8.54,0.27,7.39
2010-11-05,601117,3.45,3.55,3.67,3.43,1351451,746481068.0,7.0,3.5,0.12,10.96
2010-11-08,601117,3.54,3.69,3.73,3.54,808554,453568258.0,5.35,3.94,0.14,6.56
2010-11-09,601117,3.67,3.52,3.67,3.48,566159,310999391.0,5.15,-4.61,-0.17,4.59
2010-11-10,601117,3.49,3.51,3.62,3.43,348994,190831321.0,5.4,-0.28,-0.01,2.83
2010-11-11,601117,3.49,3.53,3.65,3.46,378491,207375704.0,5.41,0.57,0.02,3.07
2010-11-12,601117,3.47,3.19,3.58,3.17,518012,276252742.0,11.61,-9.63,-0.34,4.2
2010-11-15,601117,3.22,3.37,3.41,3.19,368898,194963458.0,6.9,5.64,0.18,2.99
2010-11-16,601117,3.34,3.46,3.66,3.28,619782,337513895.0,11.28,2.67,0.09,5.03
2010-11-17,601117,3.48,3.21,3.54,3.16,499159,263638576.0,10.98,-7.23,-0.25,4.05
2010-11-18,601117,3.25,3.21,3.32,3.11,266630,137060658.0,6.54,0.0,0.0,2.16
2010-11-19,601117,3.23,3.51,3.52,3.15,574367,303339005.0,11.53,9.35,0.3,4.66
2010-11-22,601117,3.48,3.6,3.65,3.42,595911,326581085.0,6.55,2.56,0.09,4.83
2010-11-23,601117,3.59,3.6,3.65,3.35,523927,287715595.0,8.33,0.0,0.0,4.25
2010-11-24,601117,3.55,3.67,3.71,3.51,470648,263100473.0,5.56,1.94,0.07,3.82
2010-11-25,601117,3.65,3.6,3.71,3.54,397321,220977323.0,4.63,-1.91,-0.07,3.22
2010-11-26,601117,3.58,3.54,3.61,3.47,327664,179508794.0,3.89,-1.67,-0.06,2.66
2010-11-29,601117,3.55,3.78,3.8,3.46,774619,435594982.0,9.6,6.78,0.24,6.28
2010-11-30,601117,3.75,3.66,3.81,3.46,513234,287452889.0,9.26,-3.17,-0.12,4.16
2010-12-01,601117,3.63,3.61,3.71,3.59,234745,131260081.0,3.28,-1.37,-0.05,1.9
2010-12-02,601117,3.68,3.64,3.72,3.59,261847,146702105.0,3.6,0.83,0.03,2.12
2010-12-03,601117,3.63,3.57,3.69,3.5,225578,124905857.0,5.22,-1.92,-0.07,1.83
2010-12-06,601117,3.6,3.49,3.62,3.44,266376,145019141.0,5.04,-2.24,-0.08,2.16
2010-12-07,601117,3.45,3.73,3.75,3.42,414629,232332790.0,9.46,6.88,0.24,3.36
2010-12-08,601117,3.73,3.71,3.95,3.69,702560,406792177.0,6.97,-0.54,-0.02,5.7
2010-12-09,601117,3.71,3.7,3.9,3.59,506792,289630067.0,8.36,-0.27,-0.01,4.11
2010-12-10,601117,3.67,4.09,4.15,3.64,943307,557736684.0,13.78,10.54,0.39,7.65
2010-12-13,601117,4.11,4.37,4.4,4.05,956512,593861783.0,8.56,6.85,0.28,7.76
2010-12-14,601117,4.35,4.34,4.41,4.23,440645,276531546.0,4.12,-0.69,-0.03,3.57
2010-12-15,601117,4.34,4.17,4.35,4.16,335784,207965319.0,4.38,-3.92,-0.17,2.72
2010-12-16,601117,4.15,4.13,4.26,4.04,360025,219023142.0,5.28,-0.96,-0.04,2.92
2010-12-17,601117,4.13,4.22,4.28,4.07,268352,164825934.0,5.08,2.18,0.09,2.18
2010-12-20,601117,4.24,4.12,4.3,3.95,479843,291664716.0,8.29,-2.37,-0.1,3.89
2010-12-21,601117,4.12,4.16,4.21,4.1,221536,134965116.0,2.67,0.97,0.04,1.8
2010-12-22,601117,4.16,4.07,4.19,4.0,227457,137407493.0,4.57,-2.16,-0.09,1.84
2010-12-23,601117,4.1,4.0,4.13,3.97,164701,99019804.0,3.93,-1.72,-0.07,1.34
2010-12-24,601117,3.95,3.74,4.08,3.71,458776,267518718.0,9.25,-6.5,-0.26,3.72
2010-12-27,601117,3.74,3.61,3.85,3.53,455634,257400115.0,8.56,-3.48,-0.13,3.7
2010-12-28,601117,3.56,3.45,3.6,3.43,295474,160800046.0,4.71,-4.43,-0.16,2.4
2010-12-29,601117,3.42,3.62,3.65,3.41,211444,116061654.0,6.96,4.93,0.17,1.71
2010-12-30,601117,3.6,3.69,3.7,3.46,233533,129673188.0,6.63,1.93,0.07,1.89
2010-12-31,601117,3.67,3.83,3.85,3.56,366306,207403905.0,7.86,3.79,0.14,2.97
2011-01-04,601117,3.76,3.83,3.9,3.71,457753,262798152.0,4.96,0.0,0.0,3.71
2011-01-05,601117,3.83,3.73,3.9,3.71,301524,173437466.0,4.96,-2.61,-0.1,2.45
2011-01-06,601117,3.73,3.63,3.79,3.58,197045,110307842.0,5.63,-2.68,-0.1,1.6
2011-01-07,601117,3.66,3.67,3.81,3.61,238214,135159121.0,5.51,1.1,0.04,1.93
2011-01-10,601117,3.68,3.59,3.72,3.58,160799,89959471.0,3.81,-2.18,-0.08,1.3
2011-01-11,601117,3.59,3.52,3.64,3.46,213146,116593077.0,5.01,-1.95,-0.07,1.73
2011-01-12,601117,3.51,3.38,3.57,3.32,336607,180107932.0,7.1,-3.98,-0.14,2.73
2011-01-13,601117,3.39,3.34,3.41,3.3,229677,121930064.0,3.25,-1.18,-0.04,1.86
2011-01-14,601117,3.38,3.3,3.44,3.25,305283,161783786.0,5.69,-1.2,-0.04,2.48
2011-01-17,601117,3.26,2.96,3.32,2.85,562675,280188122.0,14.24,-10.3,-0.34,4.56
2011-01-18,601117,2.93,3.2,3.21,2.9,491596,248366729.0,10.47,8.11,0.24,3.99
2011-01-19,601117,3.23,3.31,3.37,3.2,502133,263419805.0,5.31,3.44,0.11,4.07
2011-01-20,601117,3.31,3.25,3.5,3.21,600316,320250940.0,8.76,-1.81,-0.06,4.87
2011-01-21,601117,3.33,3.77,3.77,3.32,1484610,838060482.0,13.85,16.0,0.52,12.04
2011-01-24,601117,3.81,3.96,4.23,3.75,1664381,987457019.0,12.73,5.04,0.19,13.5
2011-01-25,601117,3.9,3.93,4.06,3.8,564312,330371268.0,6.57,-0.76,-0.03,4.58
2011-01-26,601117,3.9,4.06,4.13,3.88,597940,358359707.0,6.36,3.31,0.13,4.85
2011-01-27,601117,3.99,4.66,4.66,3.97,1258202,808160102.0,17.0,14.78,0.6,10.2
2011-01-28,601117,4.67,4.74,4.88,4.59,1152445,770851580.0,6.22,1.72,0.08,9.35
2011-01-31,601117,4.69,5.06,5.11,4.69,998543,685384145.0,8.86,6.75,0.32,8.1
2011-02-01,601117,5.06,4.93,5.07,4.78,619672,424196449.0,5.73,-2.57,-0.13,5.03
2011-02-09,601117,4.88,4.99,5.21,4.88,624325,436542556.0,6.69,1.22,0.06,5.06
2011-02-10,601117,4.89,5.02,5.1,4.79,610633,418908344.0,6.21,0.6,0.03,4.95
2011-02-11,601117,4.95,4.96,5.04,4.81,703158,482403448.0,4.58,-1.2,-0.06,5.7
2011-02-14,601117,4.89,4.95,5.25,4.88,1253269,875481522.0,7.46,-0.2,-0.01,10.16
2011-02-15,601117,4.95,5.36,5.48,4.81,1189230,849386814.0,13.54,8.28,0.41,9.65
2011-02-16,601117,5.26,5.32,5.47,5.24,636861,464691718.0,4.29,-0.75,-0.04,5.17
2011-02-17,601117,5.33,5.44,5.56,5.19,716896,525085119.0,6.95,2.26,0.12,5.81
2011-02-18,601117,5.37,5.46,5.62,5.23,533983,392131814.0,7.17,0.37,0.02,4.33
