date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover_rate
2025-09-08,001388,48.47,49.9,50.4,48.02,39024,194987993.08,4.91,2.89,1.4,12.76
2025-09-09,001388,49.61,48.85,49.75,48.47,24188,120090220.87,2.57,-2.1,-1.05,7.91
2025-09-10,001388,48.65,48.86,49.34,48.4,18773,92564553.76,1.92,0.02,0.01,6.14
2025-09-11,001388,48.51,49.35,49.39,48.11,30115,148879090.36,2.62,1.0,0.49,9.85
2025-09-12,001388,49.5,49.96,50.8,49.2,39155,197953422.3,3.24,1.24,0.61,12.81
2025-09-15,001388,50.08,49.18,50.08,49.0,19627,98022851.34,2.16,-1.56,-0.78,6.42
2025-09-16,001388,49.19,49.27,49.39,48.63,17429,86499947.4,1.55,0.18,0.09,5.7
2025-09-17,001388,49.28,49.59,49.72,49.16,20449,102385137.04,1.14,0.65,0.32,6.69
2025-09-18,001388,49.61,48.24,49.61,48.2,25450,125934691.08,2.84,-2.72,-1.35,8.32
2025-09-19,001388,48.49,47.7,48.49,47.08,20893,99358534.56,2.92,-1.12,-0.54,6.83
2025-09-22,001388,47.68,47.4,47.68,47.2,12538,59398025.35,1.01,-0.63,-0.3,4.1
2025-09-23,001388,47.3,46.9,47.4,45.8,21834,101705904.68,3.38,-1.05,-0.5,7.14
2025-09-24,001388,46.68,47.85,47.99,46.4,19499,92794770.53,3.39,2.03,0.95,6.38
2025-09-25,001388,47.84,47.43,48.05,47.34,15624,74439794.38,1.48,-0.88,-0.42,5.11
2025-09-26,001388,47.31,47.34,47.96,47.01,15750,74931679.11,2.0,-0.19,-0.09,5.15
2025-09-29,001388,47.4,46.76,47.4,46.4,13581,63475752.9,2.11,-1.23,-0.58,4.44
2025-09-30,001388,46.83,46.58,47.25,46.55,10560,49358852.72,1.5,-0.38,-0.18,3.45
2025-10-09,001388,46.76,46.86,46.98,46.19,11657,54387399.23,1.7,0.6,0.28,3.81
2025-10-10,001388,46.87,47.28,47.31,46.56,13627,64179084.61,1.6,0.9,0.42,4.46
2025-10-13,001388,46.43,46.93,46.97,46.08,12593,58608532.42,1.88,-0.74,-0.35,4.12
2025-10-14,001388,46.88,46.57,47.44,46.5,12466,58483160.55,2.0,-0.77,-0.36,4.08
2025-10-15,001388,46.8,46.82,46.82,46.34,7805,36386084.2,1.03,0.54,0.25,2.55
2025-10-16,001388,46.89,46.38,47.2,46.2,9752,45512802.8,2.14,-0.94,-0.44,3.19
2025-10-17,001388,46.35,44.96,46.38,44.96,15043,68604784.64,3.06,-3.06,-1.42,4.92
2025-10-20,001388,44.95,45.2,45.22,44.79,11483,51642854.79,0.96,0.53,0.24,3.76
2025-10-21,001388,45.0,45.51,45.55,44.98,8430,38236689.11,1.26,0.69,0.31,2.76
2025-10-22,001388,45.4,45.58,46.18,45.2,7826,35744720.67,2.15,0.15,0.07,2.56
2025-10-23,001388,45.12,46.22,46.58,45.1,14085,64697613.48,3.25,1.4,0.64,4.61
2025-10-24,001388,46.14,46.03,46.35,45.93,9556,44053043.44,0.91,-0.41,-0.19,3.13
2025-10-27,001388,46.01,46.3,46.41,46.01,10365,47900124.04,0.87,0.59,0.27,3.39
2025-10-28,001388,46.0,45.35,46.0,45.19,16274,74060935.32,1.75,-2.05,-0.95,5.32
2025-10-29,001388,45.48,45.47,45.58,45.15,8555,38832462.65,0.95,0.26,0.12,2.8
2025-10-30,001388,45.6,45.36,46.19,45.22,9773,44469476.65,2.13,-0.24,-0.11,3.2
2025-10-31,001388,45.39,45.6,45.78,45.13,8105,36906116.56,1.43,0.53,0.24,2.65
2025-11-03,001388,45.6,45.97,46.08,45.4,9991,45831169.44,1.49,0.81,0.37,3.27
2025-11-04,001388,45.97,46.57,46.88,45.75,20812,96758522.15,2.46,1.31,0.6,6.81
2025-11-05,001388,46.01,46.72,47.2,45.8,19437,90739698.36,3.01,0.32,0.15,6.36
2025-11-06,001388,48.02,47.1,48.59,47.04,32600,155871124.25,3.32,0.81,0.38,10.66
2025-11-07,001388,46.52,46.5,47.3,46.47,17545,81915371.5,1.76,-1.27,-0.6,5.74
2025-11-10,001388,46.5,46.37,46.64,46.16,11358,52650256.52,1.03,-0.28,-0.13,3.72
2025-11-11,001388,46.41,46.29,46.6,46.16,8965,41534410.13,0.95,-0.17,-0.08,2.93
2025-11-12,001388,46.18,46.02,46.19,45.67,9686,44466416.42,1.12,-0.58,-0.27,3.17
2025-11-13,001388,46.02,45.99,46.02,45.7,7999,36687901.77,0.7,-0.07,-0.03,2.62
2025-11-14,001388,45.86,45.83,46.19,45.72,7796,35873968.41,1.02,-0.35,-0.16,2.55
2025-11-17,001388,45.85,45.64,46.05,45.45,8181,37289890.25,1.31,-0.41,-0.19,2.68
2025-11-18,001388,45.63,45.34,45.7,45.22,6829,31063657.92,1.05,-0.66,-0.3,2.23
2025-11-19,001388,45.33,44.91,45.47,44.86,7565,34100239.83,1.35,-0.95,-0.43,2.47
2025-11-20,001388,44.93,44.78,45.2,44.64,5589,25061200.12,1.25,-0.29,-0.13,1.83
2025-11-21,001388,44.77,42.7,44.9,42.16,12078,52263290.04,6.12,-4.64,-2.08,3.95
2025-11-24,001388,42.62,43.1,43.34,42.45,6332,27116563.38,2.08,0.94,0.4,2.07
2025-11-25,001388,43.1,43.23,43.65,43.1,6130,26600384.6,1.28,0.3,0.13,2.0
2025-11-26,001388,43.25,42.48,43.4,42.44,6329,27133665.36,2.22,-1.73,-0.75,2.07
2025-11-27,001388,42.53,42.48,42.8,42.41,4609,19643220.21,0.92,0.0,0.0,1.51
2025-11-28,001388,42.47,42.77,42.9,42.01,5659,24002323.25,2.1,0.68,0.29,1.85
2025-12-01,001388,42.86,43.2,43.53,42.71,6177,26645683.24,1.92,1.01,0.43,2.02
2025-12-02,001388,43.21,42.77,43.23,42.72,4285,18398311.0,1.18,-1.0,-0.43,1.4
2025-12-03,001388,42.77,42.62,42.99,42.5,3926,16738660.39,1.15,-0.35,-0.15,1.28
2025-12-04,001388,42.52,42.32,42.61,42.1,3956,16719432.0,1.2,-0.7,-0.3,1.29
2025-12-05,001388,42.33,42.61,42.71,42.33,3871,16461200.28,0.9,0.69,0.29,1.27
2025-12-08,001388,42.88,42.8,42.95,42.52,3820,16331750.7,1.01,0.45,0.19,1.25
2025-12-09,001388,42.8,43.14,43.2,42.65,7335,31571746.72,1.29,0.79,0.34,2.4
2025-12-10,001388,43.13,43.38,43.57,42.53,7168,30946683.6,2.41,0.56,0.24,2.34
2025-12-11,001388,43.39,43.7,44.16,43.22,10441,45736418.0,2.17,0.74,0.32,3.42
2025-12-12,001388,43.7,44.06,44.17,43.36,9218,40505996.95,1.85,0.82,0.36,3.02
2025-12-15,001388,44.07,43.0,44.14,43.0,9166,39842653.05,2.59,-2.41,-1.06,3.0
2025-12-16,001388,42.8,42.6,43.1,42.45,5388,23015957.22,1.51,-0.93,-0.4,1.76
2025-12-17,001388,42.59,42.59,42.69,42.02,6606,27978954.96,1.57,-0.02,-0.01,2.16
2025-12-18,001388,42.58,42.66,43.1,42.28,5084,21702375.29,1.93,0.16,0.07,1.66
2025-12-19,001388,42.66,42.88,42.99,42.66,3911,16747272.16,0.77,0.52,0.22,1.28
2025-12-22,001388,42.82,43.07,43.07,42.75,5447,23401765.12,0.75,0.44,0.19,1.78
2025-12-23,001388,43.02,42.37,43.06,42.36,6108,26042805.82,1.63,-1.63,-0.7,2.0
2025-12-24,001388,42.27,43.15,43.23,42.21,8485,36344826.93,2.41,1.84,0.78,2.78
2025-12-25,001388,43.1,43.06,43.19,42.84,4955,21318687.0,0.81,-0.21,-0.09,1.62
2025-12-26,001388,42.86,44.25,44.74,42.86,22447,98969796.33,4.37,2.76,1.19,7.34
2025-12-29,001388,44.11,43.51,44.11,43.3,10426,45448558.82,1.83,-1.67,-0.74,3.41
2025-12-30,001388,43.41,43.29,43.45,43.01,6818,29463824.75,1.01,-0.51,-0.22,2.23
2025-12-31,001388,43.29,42.94,43.37,42.73,5903,25371121.26,1.48,-0.81,-0.35,1.93
2026-01-05,001388,42.77,43.22,43.27,42.68,11383,49075778.32,1.37,0.65,0.28,3.65
2026-01-06,001388,43.22,43.26,43.3,43.1,11758,50812612.91,0.46,0.09,0.04,3.77
2026-01-07,001388,43.39,43.5,43.72,43.17,12700,55201273.12,1.27,0.55,0.24,4.07
2026-01-08,001388,43.42,43.8,43.85,43.3,12120,52975716.31,1.26,0.69,0.3,3.88
2026-01-09,001388,43.8,43.93,43.94,43.58,13682,59826704.52,0.82,0.3,0.13,4.39
2026-01-12,001388,43.91,44.5,44.54,43.9,20617,91191321.69,1.46,1.3,0.57,6.61
2026-01-13,001388,44.6,44.92,45.31,43.85,26705,119116554.05,3.28,0.94,0.42,8.56
2026-01-14,001388,45.05,44.51,45.1,44.3,23572,105571386.94,1.78,-0.91,-0.41,7.56
2026-01-15,001388,44.49,44.62,45.0,44.12,12939,57615132.7,1.98,0.25,0.11,4.15
2026-01-16,001388,45.25,44.83,46.56,44.75,25078,113970549.06,4.06,0.47,0.21,8.04
2026-01-19,001388,44.85,45.91,45.91,44.67,27030,123358937.44,2.77,2.41,1.08,8.66
2026-01-20,001388,46.0,45.84,46.3,45.25,21732,99180712.63,2.29,-0.15,-0.07,6.97
2026-01-21,001388,45.68,45.43,45.68,44.88,14671,66496860.76,1.75,-0.89,-0.41,4.7
2026-01-22,001388,45.87,45.99,46.18,45.6,18198,83488051.26,1.28,1.23,0.56,5.83
2026-01-23,001388,45.99,45.71,45.99,45.6,13128,60046747.77,0.85,-0.61,-0.28,4.21
2026-01-26,001388,45.41,45.55,46.0,44.68,21179,96101677.93,2.89,-0.35,-0.16,6.79
2026-01-27,001388,45.36,45.13,45.55,44.42,12316,55259141.14,2.48,-0.92,-0.42,3.95
2026-01-28,001388,45.0,44.64,45.34,44.6,9088,40765981.09,1.64,-1.09,-0.49,2.91
2026-01-29,001388,44.58,43.77,44.58,43.76,11652,51397448.51,1.84,-1.95,-0.87,3.73
2026-01-30,001388,43.77,43.96,44.07,43.1,8208,35863706.93,2.22,0.43,0.19,2.63
2026-02-02,001388,43.85,43.53,44.6,43.49,9256,40796646.16,2.53,-0.98,-0.43,2.97
2026-02-03,001388,43.57,44.07,44.08,43.33,7121,31143263.84,1.72,1.24,0.54,2.28
2026-02-04,001388,43.86,44.32,45.19,43.86,12318,54887059.73,3.02,0.57,0.25,3.95
2026-02-05,001388,44.1,44.26,44.44,44.04,6053,26798791.11,0.9,-0.14,-0.06,1.94
2026-02-06,001388,43.92,44.18,44.43,43.85,5594,24754912.07,1.31,-0.18,-0.08,1.79
2026-02-09,001388,44.38,44.89,45.18,44.2,11266,50478879.0,2.22,1.61,0.71,3.61
2026-02-10,001388,44.89,44.97,45.38,44.63,7861,35391286.4,1.67,0.18,0.08,2.52
2026-02-11,001388,44.98,44.8,45.2,44.74,5891,26434694.87,1.02,-0.38,-0.17,1.89
2026-02-12,001388,44.86,45.06,45.1,44.42,9504,42696216.11,1.52,0.58,0.26,3.05
2026-02-13,001388,45.06,44.9,45.15,44.77,7235,32524271.04,0.84,-0.36,-0.16,2.32
2026-02-24,001388,45.0,45.62,45.66,44.9,16045,72870604.44,1.69,1.6,0.72,5.14
2026-02-25,001388,45.68,45.46,45.92,45.22,12434,56618307.72,1.53,-0.35,-0.16,3.99
2026-02-26,001388,45.41,45.72,45.77,45.26,12855,58533848.83,1.12,0.57,0.26,4.12
