date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover_rate
2025-11-17,601026,22.64,21.69,22.64,21.68,157444,345673865.0,4.26,-3.81,-0.86,14.69
2025-11-18,601026,21.78,20.85,21.78,20.76,140487,297805474.0,4.7,-3.87,-0.84,13.11
2025-11-19,601026,20.68,20.88,21.16,20.58,83734,175707435.0,2.78,0.14,0.03,7.81
2025-11-20,601026,20.88,20.73,21.08,20.69,59875,125802902.0,1.87,-0.72,-0.15,5.59
2025-11-21,601026,20.5,19.8,20.68,19.44,94835,192238283.0,5.98,-4.49,-0.93,8.85
2025-11-24,601026,19.91,19.88,20.08,19.66,57349,114435752.0,2.12,0.4,0.08,5.35
2025-11-25,601026,19.9,20.03,20.3,19.8,68181,137603224.0,2.52,0.75,0.15,6.36
2025-11-26,601026,20.03,20.34,20.5,19.96,77719,159065859.0,2.7,1.55,0.31,7.25
2025-11-27,601026,20.33,20.04,20.43,20.0,61012,124335232.0,2.11,-1.47,-0.3,5.69
2025-11-28,601026,20.04,20.0,20.2,19.88,48111,97095310.0,1.6,-0.2,-0.04,4.49
2025-12-01,601026,19.93,20.25,20.31,19.93,58253,118510336.0,1.9,1.25,0.25,5.43
2025-12-02,601026,20.4,20.2,20.63,20.15,69290,142053633.0,2.37,-0.25,-0.05,6.46
2025-12-03,601026,20.2,20.96,21.6,19.8,163512,338574989.0,8.91,3.76,0.76,15.26
2025-12-04,601026,20.63,20.23,20.75,20.21,95569,196345421.0,2.58,-3.48,-0.73,8.92
2025-12-05,601026,20.16,20.17,20.35,19.98,52821,106366197.0,1.83,-0.3,-0.06,4.93
2025-12-08,601026,20.17,20.25,20.3,20.11,55306,111893971.0,0.94,0.4,0.08,5.16
2025-12-09,601026,20.26,20.08,20.32,20.05,53788,108517416.0,1.33,-0.84,-0.17,5.02
2025-12-10,601026,20.08,20.28,20.42,20.05,57125,115597392.0,1.84,1.0,0.2,5.33
2025-12-11,601026,20.3,20.58,20.9,20.19,112993,233246112.0,3.5,1.48,0.3,10.54
2025-12-12,601026,20.4,20.69,20.87,20.19,101362,209399559.0,3.3,0.53,0.11,9.46
2025-12-15,601026,20.6,20.23,20.64,20.19,65137,132964772.0,2.17,-2.22,-0.46,6.08
2025-12-16,601026,20.08,19.46,20.35,19.44,79960,158252042.0,4.5,-3.81,-0.77,7.46
2025-12-17,601026,19.41,19.37,19.46,19.0,60758,116602310.0,2.36,-0.46,-0.09,5.67
2025-12-18,601026,19.28,19.23,19.4,19.17,34051,65661302.0,1.19,-0.72,-0.14,3.18
2025-12-19,601026,19.28,19.42,19.44,19.2,39314,76137933.0,1.25,0.99,0.19,3.67
2025-12-22,601026,19.41,19.52,19.64,19.39,37370,72889638.0,1.29,0.51,0.1,3.49
2025-12-23,601026,19.5,19.09,19.54,19.08,53822,103339178.0,2.36,-2.2,-0.43,5.02
2025-12-24,601026,19.1,19.25,19.26,18.95,38273,73242687.0,1.62,0.84,0.16,3.57
2025-12-25,601026,19.25,19.3,19.34,19.06,36952,71009026.0,1.45,0.26,0.05,3.45
2025-12-26,601026,19.22,19.19,19.37,19.15,38886,74908885.0,1.14,-0.57,-0.11,3.63
2025-12-29,601026,19.2,20.57,21.02,19.09,224684,461032813.0,10.06,7.19,1.38,20.96
2025-12-30,601026,20.57,20.27,21.0,20.26,170384,350853233.0,3.6,-1.46,-0.3,15.9
2025-12-31,601026,20.42,20.01,20.5,19.94,78824,158043268.0,2.76,-1.28,-0.26,7.35
2026-01-05,601026,20.01,20.31,20.44,19.94,73044,148227758.0,2.5,1.5,0.3,6.81
2026-01-06,601026,20.32,20.38,20.48,20.27,66206,134913411.0,1.03,0.34,0.07,6.18
2026-01-07,601026,20.3,20.58,20.74,20.27,86436,177121882.0,2.31,0.98,0.2,8.06
2026-01-08,601026,20.62,20.58,20.65,20.38,65828,135271990.0,1.31,0.0,0.0,6.14
2026-01-09,601026,20.48,20.54,20.86,20.4,81880,168457357.0,2.24,-0.19,-0.04,7.64
2026-01-12,601026,20.54,20.66,20.68,20.1,100704,206075633.0,2.82,0.58,0.12,9.4
2026-01-13,601026,20.66,20.8,21.18,20.45,148089,309175146.0,3.53,0.68,0.14,13.82
2026-01-14,601026,20.86,20.46,20.86,20.26,109830,225966666.0,2.88,-1.63,-0.34,10.25
2026-01-15,601026,20.35,20.42,20.59,20.21,49754,101362587.0,1.86,-0.2,-0.04,4.64
2026-01-16,601026,20.42,20.56,20.67,20.35,47403,97231846.0,1.57,0.69,0.14,4.42
2026-01-19,601026,20.75,20.62,20.75,20.5,51580,106199776.0,1.22,0.29,0.06,4.81
2026-01-20,601026,20.63,20.75,20.89,20.52,71393,147910295.0,1.79,0.63,0.13,6.66
2026-01-21,601026,20.66,20.98,21.09,20.33,97291,203391192.0,3.66,1.11,0.23,9.08
2026-01-22,601026,21.08,20.73,21.09,20.7,69292,143836628.0,1.86,-1.19,-0.25,6.46
2026-01-23,601026,20.74,21.2,21.35,20.66,110694,233954668.0,3.33,2.27,0.47,10.33
2026-01-26,601026,21.29,20.98,21.34,20.74,87797,184868323.0,2.83,-1.04,-0.22,8.19
2026-01-27,601026,20.89,20.61,20.89,20.11,78043,159329470.0,3.72,-1.76,-0.37,7.28
2026-01-28,601026,20.46,20.38,20.58,20.26,46957,95519797.0,1.55,-1.12,-0.23,4.38
2026-01-29,601026,20.36,19.9,20.43,19.87,63111,126768805.0,2.75,-2.36,-0.48,5.89
2026-01-30,601026,19.91,20.01,20.11,19.59,47725,94905172.0,2.61,0.55,0.11,4.45
2026-02-02,601026,20.0,19.46,20.15,19.43,47989,95060004.0,3.6,-2.75,-0.55,4.48
2026-02-03,601026,19.55,19.7,19.72,19.54,29207,57400750.0,0.92,1.23,0.24,2.72
2026-02-04,601026,19.71,19.8,19.91,19.59,28640,56512691.0,1.62,0.51,0.1,2.67
2026-02-05,601026,19.77,19.75,19.9,19.64,26937,53289076.0,1.31,-0.25,-0.05,2.51
2026-02-06,601026,19.7,19.8,20.07,19.54,31210,62005500.0,2.68,0.25,0.05,2.91
2026-02-09,601026,19.88,19.97,20.01,19.84,29465,58713268.0,0.86,0.86,0.17,2.75
2026-02-10,601026,19.9,19.89,20.02,19.88,25293,50401580.0,0.7,-0.4,-0.08,2.36
2026-02-11,601026,19.9,19.86,19.97,19.78,26652,52975372.0,0.96,-0.15,-0.03,2.49
2026-02-12,601026,19.92,19.55,19.92,19.52,41014,80406987.0,2.01,-1.56,-0.31,3.83
2026-02-13,601026,19.54,19.85,20.29,19.51,56203,112118165.0,3.99,1.53,0.3,5.24
